timestamp,hands_done,training_samples,train_loss,val_loss,hero_bb100,hands_per_sec,elapsed_sec
2026-07-13 06:54:29,1858,1858,5.106833,6.875574,7.29,39.70,46.80
2026-07-13 06:55:12,3692,3692,4.764866,3.108999,4.53,40.94,90.19
2026-07-13 06:55:57,5571,5571,5.122870,5.130139,23.48,41.26,135.02
2026-07-13 06:56:44,7419,7419,3.963384,5.242917,29.55,40.94,181.21
2026-07-13 06:57:26,9295,9295,6.709785,5.979776,34.42,41.51,223.93
2026-07-13 06:58:08,11177,11177,5.887234,3.997555,34.61,42.08,265.64
2026-07-13 06:59:11,13043,13043,4.553252,6.991832,33.39,39.64,329.06
2026-07-13 07:00:35,14897,14897,4.944098,2.821969,23.74,36.10,412.65
2026-07-13 07:02:00,16766,16766,3.714933,2.555347,24.56,33.68,497.77
2026-07-13 07:03:27,18644,18644,5.610561,7.320422,25.37,31.91,584.35
2026-07-13 07:05:00,20505,20505,5.287350,6.426326,25.09,30.24,678.06
2026-07-13 07:06:37,22341,22341,4.787016,2.656962,25.18,28.83,774.99
2026-07-13 07:08:16,24171,24171,2.560487,6.709396,24.56,27.68,873.27
2026-07-13 07:09:52,26004,26004,6.097473,7.607567,25.67,26.83,969.20
2026-07-13 07:11:30,27851,27851,3.187235,3.730665,25.82,26.08,1067.98
2026-07-13 07:13:10,29698,29698,3.045454,3.286128,23.31,25.43,1167.68
2026-07-13 07:14:42,31568,31568,4.121365,6.307798,17.44,25.05,1260.17
2026-07-13 07:16:24,33409,33409,0.934951,2.009957,14.75,24.54,1361.47
2026-07-13 07:18:04,35265,35265,2.263229,1.672273,12.60,24.12,1462.08
2026-07-13 07:19:43,37136,37136,3.299659,4.125446,9.81,23.79,1560.68
2026-07-13 07:21:24,38980,38980,1.707226,2.524751,7.57,23.45,1662.10
2026-07-13 07:23:08,40847,40847,2.518672,1.889266,5.33,23.13,1765.93
2026-07-13 07:24:48,42699,42699,1.131068,1.195535,4.40,22.88,1865.92
2026-07-13 07:26:29,44537,44537,2.429143,2.444872,2.77,22.64,1967.15
2026-07-13 07:28:12,46375,46375,0.984946,1.996725,2.10,22.41,2069.36
2026-07-13 07:29:52,48219,48219,1.758851,1.732482,1.16,22.22,2169.95
2026-07-13 07:31:40,50085,50085,1.510889,1.215434,0.17,21.99,2277.52
2026-07-13 07:33:07,51926,51926,2.334305,1.862961,-0.07,21.96,2365.03
2026-07-13 07:34:34,53767,53767,1.524900,1.952740,-0.91,21.93,2451.26
2026-07-13 07:35:59,55569,55569,1.286298,1.455529,-1.90,21.91,2536.71
2026-07-13 07:37:24,57390,57390,2.275041,0.944641,-2.53,21.89,2621.33
2026-07-13 07:38:48,59261,59261,1.473584,1.166939,-3.40,21.90,2706.01
2026-07-13 07:40:15,61148,61148,1.885513,4.919440,-3.96,21.89,2793.18
2026-07-13 07:41:42,62993,62993,4.133984,5.194639,-4.41,21.87,2880.15
2026-07-13 07:43:10,64823,64823,4.567711,2.671740,-4.54,21.84,2967.96
2026-07-13 07:44:36,66659,66659,1.526039,1.886919,-4.52,21.83,3053.94
2026-07-13 07:46:04,68497,68497,2.716127,2.480737,-3.74,21.80,3141.36
2026-07-13 07:47:28,70329,70329,2.283437,1.791010,-3.68,21.80,3225.60
2026-07-13 07:48:55,72208,72208,3.392523,3.524986,-4.23,21.80,3312.39
